# Disease ID,Disease Name,Gene ID
C0008924,Cleft Lip,7341
C0008924,Cleft Lip,8626
C0008924,Cleft Lip,9935
C0008925,Cleft Palate,10253
C0008925,Cleft Palate,10588
C0008925,Cleft Palate,1147
C0008925,Cleft Palate,1280
C0008925,Cleft Palate,1739
C0008925,Cleft Palate,1950
C0008925,Cleft Palate,2247
C0008925,Cleft Palate,2248
C0008925,Cleft Palate,2252
C0008925,Cleft Palate,2253
C0008925,Cleft Palate,2254
C0008925,Cleft Palate,2255
C0008925,Cleft Palate,2260
C0008925,Cleft Palate,2261
C0008925,Cleft Palate,2263
C0008925,Cleft Palate,23314
C0008925,Cleft Palate,23743
C0008925,Cleft Palate,3664
C0008925,Cleft Palate,374654
C0008925,Cleft Palate,4335
C0008925,Cleft Palate,4487
C0008925,Cleft Palate,4548
C0008925,Cleft Palate,4609
C0008925,Cleft Palate,4846
C0008925,Cleft Palate,5156
C0008925,Cleft Palate,54796
C0008925,Cleft Palate,5727
C0008925,Cleft Palate,5916
C0008925,Cleft Palate,6259
C0008925,Cleft Palate,6493
C0008925,Cleft Palate,6573
C0008925,Cleft Palate,7040
C0008925,Cleft Palate,7042
C0008925,Cleft Palate,7043
C0008925,Cleft Palate,7298
C0008925,Cleft Palate,7341
C0008925,Cleft Palate,8322
C0008925,Cleft Palate,8573
C0008925,Cleft Palate,8626
C0008925,Cleft Palate,865
C0004114,Astrocytoma,10397
C0004114,Astrocytoma,10683
C0004114,Astrocytoma,2099
C0004114,Astrocytoma,2100
C0004114,Astrocytoma,2260
C0004114,Astrocytoma,23462
C0004114,Astrocytoma,23493
C0004114,Astrocytoma,26524
C0004114,Astrocytoma,3091
C0004114,Astrocytoma,367
C0004114,Astrocytoma,3845
C0004114,Astrocytoma,4314
C0004114,Astrocytoma,4318
C0004114,Astrocytoma,4763
C0004114,Astrocytoma,4851
C0004114,Astrocytoma,4853
C0004114,Astrocytoma,4915
C0004114,Astrocytoma,57670
C0004114,Astrocytoma,5781
C0004114,Astrocytoma,673
C0004114,Astrocytoma,7157
C0004114,Astrocytoma,8202
C0004114,Astrocytoma,90
C0004114,Astrocytoma,9113
C1260899,"Anemia, Diamond-Blackfan",2623
C1260899,"Anemia, Diamond-Blackfan",6125
C1260899,"Anemia, Diamond-Blackfan",6135
C1260899,"Anemia, Diamond-Blackfan",6138
C1260899,"Anemia, Diamond-Blackfan",6154
C1260899,"Anemia, Diamond-Blackfan",6165
C1260899,"Anemia, Diamond-Blackfan",6201
C1260899,"Anemia, Diamond-Blackfan",6204
C1260899,"Anemia, Diamond-Blackfan",6218
C1260899,"Anemia, Diamond-Blackfan",6223
C1260899,"Anemia, Diamond-Blackfan",6229
C1260899,"Anemia, Diamond-Blackfan",6231
C1260899,"Anemia, Diamond-Blackfan",6234
C1260899,"Anemia, Diamond-Blackfan",6235
C1260899,"Anemia, Diamond-Blackfan",90121
C0025286,Meningioma,1471
C0025286,Meningioma,1476
C0025286,Meningioma,1514
C0025286,Meningioma,207
C0025286,Meningioma,210
C0025286,Meningioma,3280
C0025286,Meningioma,4771
C0025286,Meningioma,5155
C0025286,Meningioma,5241
C0025286,Meningioma,5728
C0025286,Meningioma,6608
C0025286,Meningioma,8028
C0339527,Leber Congenital Amaurosis,1406
C0339527,Leber Congenital Amaurosis,145226
C0339527,Leber Congenital Amaurosis,167691
C0339527,Leber Congenital Amaurosis,23418
C0339527,Leber Congenital Amaurosis,23746
C0339527,Leber Congenital Amaurosis,25794
C0339527,Leber Congenital Amaurosis,3000
C0339527,Leber Congenital Amaurosis,343035
C0339527,Leber Congenital Amaurosis,3614
C0339527,Leber Congenital Amaurosis,3769
C0339527,Leber Congenital Amaurosis,392255
C0339527,Leber Congenital Amaurosis,5189
C0339527,Leber Congenital Amaurosis,55812
C0339527,Leber Congenital Amaurosis,57096
C0339527,Leber Congenital Amaurosis,6121
C0339527,Leber Congenital Amaurosis,64802
C0339527,Leber Congenital Amaurosis,7287
C0339527,Leber Congenital Amaurosis,7399
C0339527,Leber Congenital Amaurosis,80184
C0339527,Leber Congenital Amaurosis,9227
C0339527,Leber Congenital Amaurosis,9657
C0339527,Leber Congenital Amaurosis,9742
C0018213,Graves Disease,100507679
C0018213,Graves Disease,10665
C0018213,Graves Disease,10678
C0018213,Graves Disease,114836
C0018213,Graves Disease,114904
C0018213,Graves Disease,115352
C0018213,Graves Disease,1493
C0018213,Graves Disease,23
C0018213,Graves Disease,26191
C0018213,Graves Disease,2638
C0018213,Graves Disease,28
C0018213,Graves Disease,3137
C0018213,Graves Disease,3710
C0018213,Graves Disease,64135
C0018213,Graves Disease,646702
C0018213,Graves Disease,7038
C0018213,Graves Disease,7253
C0018213,Graves Disease,80862
C0018213,Graves Disease,84159
C0018213,Graves Disease,8635
C0235032,Neurotoxicity Syndromes,120
C0235032,Neurotoxicity Syndromes,147
C0235032,Neurotoxicity Syndromes,1577
C0235032,Neurotoxicity Syndromes,1728
C0235032,Neurotoxicity Syndromes,2353
C0235032,Neurotoxicity Syndromes,241
C0235032,Neurotoxicity Syndromes,2475
C0235032,Neurotoxicity Syndromes,2570
C0235032,Neurotoxicity Syndromes,27040
C0235032,Neurotoxicity Syndromes,4780
C0235032,Neurotoxicity Syndromes,5023
C0235032,Neurotoxicity Syndromes,5243
C0235032,Neurotoxicity Syndromes,5327
C0235032,Neurotoxicity Syndromes,5444
C0235032,Neurotoxicity Syndromes,5580
C0235032,Neurotoxicity Syndromes,590
C0235032,Neurotoxicity Syndromes,598
C0235032,Neurotoxicity Syndromes,6039
C0235032,Neurotoxicity Syndromes,6430
C0235032,Neurotoxicity Syndromes,6489
C0235032,Neurotoxicity Syndromes,7051
C0235032,Neurotoxicity Syndromes,7078
C0235032,Neurotoxicity Syndromes,836
C0235032,Neurotoxicity Syndromes,83716
C0235032,Neurotoxicity Syndromes,885
C0235032,Neurotoxicity Syndromes,915
C0004238,Atrial Fibrillation,10021
C0004238,Atrial Fibrillation,1482
C0004238,Atrial Fibrillation,1636
C0004238,Atrial Fibrillation,1674
C0004238,Atrial Fibrillation,1906
C0004238,Atrial Fibrillation,2100
C0004238,Atrial Fibrillation,23224
C0004238,Atrial Fibrillation,3360
C0004238,Atrial Fibrillation,3741
C0004238,Atrial Fibrillation,3759
C0004238,Atrial Fibrillation,3782
C0004238,Atrial Fibrillation,4524
C0004238,Atrial Fibrillation,463
C0004238,Atrial Fibrillation,4846
C0004238,Atrial Fibrillation,4879
C0004238,Atrial Fibrillation,5396
C0004238,Atrial Fibrillation,6331
C0004238,Atrial Fibrillation,6336
C0004238,Atrial Fibrillation,6401
C0004238,Atrial Fibrillation,6660
C0004238,Atrial Fibrillation,7450
C0004238,Atrial Fibrillation,7478
C0004238,Atrial Fibrillation,84909
C0004238,Atrial Fibrillation,857
C0004238,Atrial Fibrillation,858
C0004238,Atrial Fibrillation,9992
C0019189,"Hepatitis, Chronic",10063
C0019189,"Hepatitis, Chronic",1356
C0019189,"Hepatitis, Chronic",150684
C0019189,"Hepatitis, Chronic",27232
C0019189,"Hepatitis, Chronic",2876
C0019189,"Hepatitis, Chronic",3082
C0019189,"Hepatitis, Chronic",3440
C0019189,"Hepatitis, Chronic",3855
C0019189,"Hepatitis, Chronic",3880
C0019189,"Hepatitis, Chronic",4087
C0019189,"Hepatitis, Chronic",4233
C0019189,"Hepatitis, Chronic",4288
C0019189,"Hepatitis, Chronic",4489
C0019189,"Hepatitis, Chronic",475
C0019189,"Hepatitis, Chronic",538
C0019189,"Hepatitis, Chronic",59
C0019189,"Hepatitis, Chronic",6647
C0019189,"Hepatitis, Chronic",6774
C0019189,"Hepatitis, Chronic",7040
C0019189,"Hepatitis, Chronic",836
C0019189,"Hepatitis, Chronic",847
C0019189,"Hepatitis, Chronic",9973
C0004943,Behcet Syndrome,100528032
C0004943,Behcet Syndrome,101928376
C0004943,Behcet Syndrome,1230
C0004943,Behcet Syndrome,149233
C0004943,Behcet Syndrome,170679
C0004943,Behcet Syndrome,29842
C0004943,Behcet Syndrome,3106
C0004943,Behcet Syndrome,335
C0004943,Behcet Syndrome,337867
C0004943,Behcet Syndrome,338
C0004943,Behcet Syndrome,3383
C0004943,Behcet Syndrome,3576
C0004943,Behcet Syndrome,3586
C0004943,Behcet Syndrome,3592
C0004943,Behcet Syndrome,3595
C0004943,Behcet Syndrome,3683
C0004943,Behcet Syndrome,3689
C0004943,Behcet Syndrome,4210
C0004943,Behcet Syndrome,5054
C0004943,Behcet Syndrome,51752
C0004943,Behcet Syndrome,64127
C0004943,Behcet Syndrome,6775
C0004943,Behcet Syndrome,7099
C0004943,Behcet Syndrome,720
C0004943,Behcet Syndrome,8302
C0004943,Behcet Syndrome,847
C0020517,Hypersensitivity,10417
C0020517,Hypersensitivity,10803
C0020517,Hypersensitivity,1230
C0020517,Hypersensitivity,1235
C0020517,Hypersensitivity,150684
C0020517,Hypersensitivity,1543
C0020517,Hypersensitivity,1828
C0020517,Hypersensitivity,213
C0020517,Hypersensitivity,23
C0020517,Hypersensitivity,2833
C0020517,Hypersensitivity,29126
C0020517,Hypersensitivity,2919
C0020517,Hypersensitivity,3106
C0020517,Hypersensitivity,3117
C0020517,Hypersensitivity,3119
C0020517,Hypersensitivity,3123
C0020517,Hypersensitivity,3126
C0020517,Hypersensitivity,3127
C0020517,Hypersensitivity,3240
C0020517,Hypersensitivity,3458
C0020517,Hypersensitivity,3553
C0020517,Hypersensitivity,3554
C0020517,Hypersensitivity,3560
C0020517,Hypersensitivity,3565
C0020517,Hypersensitivity,3568
C0020517,Hypersensitivity,3569
C0020517,Hypersensitivity,3572
C0020517,Hypersensitivity,3596
C0020517,Hypersensitivity,3603
C0020517,Hypersensitivity,3605
C0020517,Hypersensitivity,3606
C0020517,Hypersensitivity,3689
C0020517,Hypersensitivity,3827
C0020517,Hypersensitivity,4283
C0020517,Hypersensitivity,4524
C0020517,Hypersensitivity,4638
C0020517,Hypersensitivity,50856
C0020517,Hypersensitivity,5196
C0020517,Hypersensitivity,5473
C0020517,Hypersensitivity,5608
C0020517,Hypersensitivity,6347
C0020517,Hypersensitivity,6348
C0020517,Hypersensitivity,6351
C0020517,Hypersensitivity,6354
C0020517,Hypersensitivity,6355
C0020517,Hypersensitivity,6356
C0020517,Hypersensitivity,6361
C0020517,Hypersensitivity,6363
C0020517,Hypersensitivity,6364
C0020517,Hypersensitivity,6369
C0020517,Hypersensitivity,6374
C0020517,Hypersensitivity,6376
C0020517,Hypersensitivity,6403
C0020517,Hypersensitivity,6696
C0020517,Hypersensitivity,6863
C0020517,Hypersensitivity,7040
C0020517,Hypersensitivity,7124
C0020517,Hypersensitivity,7132
C0020517,Hypersensitivity,7133
C0020517,Hypersensitivity,729230
C0020517,Hypersensitivity,7850
C0020517,Hypersensitivity,834
C0020517,Hypersensitivity,959
C0027092,Myopia,10265
C0027092,Myopia,10579
C0027092,Myopia,1280
C0027092,Myopia,1297
C0027092,Myopia,1665
C0027092,Myopia,2313
C0027092,Myopia,2893
C0027092,Myopia,3908
C0027092,Myopia,399959
C0027092,Myopia,4285
C0027092,Myopia,443
C0027092,Myopia,4990
C0027092,Myopia,5371
C0027092,Myopia,56479
C0027092,Myopia,57369
C0027092,Myopia,57706
C0027092,Myopia,5789
C0027092,Myopia,5799
C0027092,Myopia,5923
C0027092,Myopia,5959
C0027092,Myopia,64084
C0027092,Myopia,646960
C0027092,Myopia,650
C0027092,Myopia,654
C0027092,Myopia,6641
C0027092,Myopia,6711
C0027092,Myopia,6733
C0027092,Myopia,7434
C0027092,Myopia,84690
C0027092,Myopia,89795
C0027092,Myopia,9745
C0027092,Myopia,9839
C0020456,Hyperglycemia,10549
C0020456,Hyperglycemia,1281
C0020456,Hyperglycemia,1728
C0020456,Hyperglycemia,177
C0020456,Hyperglycemia,2200
C0020456,Hyperglycemia,2641
C0020456,Hyperglycemia,2645
C0020456,Hyperglycemia,2876
C0020456,Hyperglycemia,3159
C0020456,Hyperglycemia,3290
C0020456,Hyperglycemia,3630
C0020456,Hyperglycemia,3643
C0020456,Hyperglycemia,3953
C0020456,Hyperglycemia,4780
C0020456,Hyperglycemia,4846
C0020456,Hyperglycemia,5579
C0020456,Hyperglycemia,5743
C0020456,Hyperglycemia,6492
C0020456,Hyperglycemia,6667
C0020456,Hyperglycemia,8660
C0028326,Noonan Syndrome,144568
C0028326,Noonan Syndrome,1969
C0028326,Noonan Syndrome,23522
C0028326,Noonan Syndrome,3265
C0028326,Noonan Syndrome,3845
C0028326,Noonan Syndrome,4893
C0028326,Noonan Syndrome,5604
C0028326,Noonan Syndrome,5605
C0028326,Noonan Syndrome,5781
C0028326,Noonan Syndrome,5894
C0028326,Noonan Syndrome,5922
C0028326,Noonan Syndrome,6016
C0028326,Noonan Syndrome,6654
C0028326,Noonan Syndrome,6655
C0028326,Noonan Syndrome,673
C0028326,Noonan Syndrome,8036
C0028326,Noonan Syndrome,8216
C0020459,Hyperinsulinism,1281
C0020459,Hyperinsulinism,1831
C0020459,Hyperinsulinism,2200
C0020459,Hyperinsulinism,2641
C0020459,Hyperinsulinism,2746
C0020459,Hyperinsulinism,2876
C0020459,Hyperinsulinism,3162
C0020459,Hyperinsulinism,3172
C0020459,Hyperinsulinism,3630
C0020459,Hyperinsulinism,3643
C0020459,Hyperinsulinism,3667
C0020459,Hyperinsulinism,3952
C0020459,Hyperinsulinism,3953
C0020459,Hyperinsulinism,4160
C0020459,Hyperinsulinism,4846
C0020459,Hyperinsulinism,79661
C0019829,Hodgkin Disease,10797
C0019829,Hodgkin Disease,1440
C0019829,Hodgkin Disease,200942
C0019829,Hodgkin Disease,2625
C0019829,Hodgkin Disease,2950
C0019829,Hodgkin Disease,3440
C0019829,Hodgkin Disease,3596
C0019829,Hodgkin Disease,399717
C0019829,Hodgkin Disease,4792
C0019829,Hodgkin Disease,54658
C0019829,Hodgkin Disease,5770
C0019829,Hodgkin Disease,5820
C0019829,Hodgkin Disease,5966
C0019829,Hodgkin Disease,64084
C0019829,Hodgkin Disease,6929
C0019829,Hodgkin Disease,8320
C0019829,Hodgkin Disease,8837
C0019829,Hodgkin Disease,943
C0013421,Dystonia,1137
C0013421,Dystonia,1565
C0013421,Dystonia,1861
C0013421,Dystonia,25792
C0013421,Dystonia,2643
C0013421,Dystonia,2774
C0013421,Dystonia,478
C0013421,Dystonia,55145
C0013421,Dystonia,55532
C0013421,Dystonia,60
C0013421,Dystonia,6342
C0013421,Dystonia,7054
C0013421,Dystonia,84947
C0013421,Dystonia,8575
C0034065,Pulmonary Embolism,10461
C0034065,Pulmonary Embolism,153090
C0034065,Pulmonary Embolism,2056
C0034065,Pulmonary Embolism,2243
C0034065,Pulmonary Embolism,4524
C0034065,Pulmonary Embolism,5327
C0034065,Pulmonary Embolism,5328
C0034065,Pulmonary Embolism,6915
C0034065,Pulmonary Embolism,7056
C0034065,Pulmonary Embolism,7498
C0034065,Pulmonary Embolism,847
C0034069,Pulmonary Fibrosis,1051
C0034069,Pulmonary Fibrosis,1215
C0034069,Pulmonary Fibrosis,1232
C0034069,Pulmonary Fibrosis,1437
C0034069,Pulmonary Fibrosis,1440
C0034069,Pulmonary Fibrosis,1490
C0034069,Pulmonary Fibrosis,1906
C0034069,Pulmonary Fibrosis,1950
C0034069,Pulmonary Fibrosis,2006
C0034069,Pulmonary Fibrosis,2246
C0034069,Pulmonary Fibrosis,2247
C0034069,Pulmonary Fibrosis,2252
C0034069,Pulmonary Fibrosis,26585
C0034069,Pulmonary Fibrosis,2920
C0034069,Pulmonary Fibrosis,3082
C0034069,Pulmonary Fibrosis,3162
C0034069,Pulmonary Fibrosis,3479
C0034069,Pulmonary Fibrosis,3553
C0034069,Pulmonary Fibrosis,3565
C0034069,Pulmonary Fibrosis,3567
C0034069,Pulmonary Fibrosis,3569
C0034069,Pulmonary Fibrosis,3576
C0034069,Pulmonary Fibrosis,3593
C0034069,Pulmonary Fibrosis,3596
C0034069,Pulmonary Fibrosis,4092
C0034069,Pulmonary Fibrosis,4204
C0034069,Pulmonary Fibrosis,4313
C0034069,Pulmonary Fibrosis,4318
C0034069,Pulmonary Fibrosis,4780
C0034069,Pulmonary Fibrosis,5154
C0034069,Pulmonary Fibrosis,5155
C0034069,Pulmonary Fibrosis,5265
C0034069,Pulmonary Fibrosis,57105
C0034069,Pulmonary Fibrosis,5806
C0034069,Pulmonary Fibrosis,6347
C0034069,Pulmonary Fibrosis,6348
C0034069,Pulmonary Fibrosis,6351
C0034069,Pulmonary Fibrosis,6352
C0034069,Pulmonary Fibrosis,6356
C0034069,Pulmonary Fibrosis,6498
C0034069,Pulmonary Fibrosis,655
C0034069,Pulmonary Fibrosis,6696
C0034069,Pulmonary Fibrosis,7039
C0034069,Pulmonary Fibrosis,7040
C0034069,Pulmonary Fibrosis,7076
C0034069,Pulmonary Fibrosis,7124
C0034069,Pulmonary Fibrosis,729230
C0034069,Pulmonary Fibrosis,796
C0035828,Romano-Ward Syndrome,10142
C0035828,Romano-Ward Syndrome,287
C0035828,Romano-Ward Syndrome,3753
C0035828,Romano-Ward Syndrome,3757
C0035828,Romano-Ward Syndrome,3762
C0035828,Romano-Ward Syndrome,3784
C0035828,Romano-Ward Syndrome,6330
C0035828,Romano-Ward Syndrome,6331
C0035828,Romano-Ward Syndrome,6640
C0035828,Romano-Ward Syndrome,801
C0035828,Romano-Ward Syndrome,805
C0035828,Romano-Ward Syndrome,859
C0035828,Romano-Ward Syndrome,9722
C0035828,Romano-Ward Syndrome,9992
C0023890,Liver Cirrhosis,100313838
C0023890,Liver Cirrhosis,1131
C0023890,Liver Cirrhosis,120227
C0023890,Liver Cirrhosis,1268
C0023890,Liver Cirrhosis,1269
C0023890,Liver Cirrhosis,1277
C0023890,Liver Cirrhosis,1281
C0023890,Liver Cirrhosis,148
C0023890,Liver Cirrhosis,1490
C0023890,Liver Cirrhosis,1499
C0023890,Liver Cirrhosis,150684
C0023890,Liver Cirrhosis,1593
C0023890,Liver Cirrhosis,1717
C0023890,Liver Cirrhosis,183
C0023890,Liver Cirrhosis,203286
C0023890,Liver Cirrhosis,213
C0023890,Liver Cirrhosis,2147
C0023890,Liver Cirrhosis,2149
C0023890,Liver Cirrhosis,2152
C0023890,Liver Cirrhosis,2153
C0023890,Liver Cirrhosis,2247
C0023890,Liver Cirrhosis,2252
C0023890,Liver Cirrhosis,2263
C0023890,Liver Cirrhosis,2321
C0023890,Liver Cirrhosis,2638
C0023890,Liver Cirrhosis,3082
C0023890,Liver Cirrhosis,3291
C0023890,Liver Cirrhosis,3439
C0023890,Liver Cirrhosis,3569
C0023890,Liver Cirrhosis,3727
C0023890,Liver Cirrhosis,3856
C0023890,Liver Cirrhosis,3875
C0023890,Liver Cirrhosis,405
C0023890,Liver Cirrhosis,406997
C0023890,Liver Cirrhosis,407026
C0023890,Liver Cirrhosis,407030
C0023890,Liver Cirrhosis,407032
C0023890,Liver Cirrhosis,4088
C0023890,Liver Cirrhosis,4313
C0023890,Liver Cirrhosis,442895
C0023890,Liver Cirrhosis,442913
C0023890,Liver Cirrhosis,4780
C0023890,Liver Cirrhosis,4864
C0023890,Liver Cirrhosis,4878
C0023890,Liver Cirrhosis,5244
C0023890,Liver Cirrhosis,5265
C0023890,Liver Cirrhosis,5328
C0023890,Liver Cirrhosis,540
C0023890,Liver Cirrhosis,54822
C0023890,Liver Cirrhosis,55532
C0023890,Liver Cirrhosis,574506
C0023890,Liver Cirrhosis,59
C0023890,Liver Cirrhosis,5972
C0023890,Liver Cirrhosis,6347
C0023890,Liver Cirrhosis,6678
C0023890,Liver Cirrhosis,6696
C0023890,Liver Cirrhosis,6772
C0023890,Liver Cirrhosis,7040
C0023890,Liver Cirrhosis,7057
C0023890,Liver Cirrhosis,7133
C0023890,Liver Cirrhosis,7422
C0023890,Liver Cirrhosis,871
C0023890,Liver Cirrhosis,91147
C0023890,Liver Cirrhosis,929
C0028754,Obesity,1002
C0028754,Obesity,100286844
C0028754,Obesity,100506457
C0028754,Obesity,100526835
C0028754,Obesity,10082
C0028754,Obesity,100874326
C0028754,Obesity,10135
C0028754,Obesity,101929328
C0028754,Obesity,10207
C0028754,Obesity,102723742
C0028754,Obesity,1066
C0028754,Obesity,10667
C0028754,Obesity,10743
C0028754,Obesity,10752
C0028754,Obesity,10806
C0028754,Obesity,10840
C0028754,Obesity,1136
C0028754,Obesity,114294
C0028754,Obesity,1149
C0028754,Obesity,115
C0028754,Obesity,116328
C0028754,Obesity,1232
C0028754,Obesity,1238
C0028754,Obesity,125
C0028754,Obesity,126567
C0028754,Obesity,1268
C0028754,Obesity,1282
C0028754,Obesity,129787
C0028754,Obesity,130013
C0028754,Obesity,132789
C0028754,Obesity,133522
C0028754,Obesity,134359
C0028754,Obesity,1350
C0028754,Obesity,1361
C0028754,Obesity,1363
C0028754,Obesity,137868
C0028754,Obesity,1401
C0028754,Obesity,142
C0028754,Obesity,1431
C0028754,Obesity,145264
C0028754,Obesity,1489
C0028754,Obesity,151742
C0028754,Obesity,1520
C0028754,Obesity,1528
C0028754,Obesity,153
C0028754,Obesity,154
C0028754,Obesity,155
C0028754,Obesity,1571
C0028754,Obesity,158038
C0028754,Obesity,161145
C0028754,Obesity,161357
C0028754,Obesity,1630
C0028754,Obesity,1728
C0028754,Obesity,1780
C0028754,Obesity,1806
C0028754,Obesity,181
C0028754,Obesity,1826
C0028754,Obesity,1892
C0028754,Obesity,1947
C0028754,Obesity,196475
C0028754,Obesity,2033
C0028754,Obesity,2065
C0028754,Obesity,207
C0028754,Obesity,2099
C0028754,Obesity,2110
C0028754,Obesity,2119
C0028754,Obesity,2147
C0028754,Obesity,2166
C0028754,Obesity,2180
C0028754,Obesity,2194
C0028754,Obesity,221002
C0028754,Obesity,2262
C0028754,Obesity,22941
C0028754,Obesity,22997
C0028754,Obesity,23057
C0028754,Obesity,2309
C0028754,Obesity,23164
C0028754,Obesity,23194
C0028754,Obesity,23216
C0028754,Obesity,23274
C0028754,Obesity,23331
C0028754,Obesity,23410
C0028754,Obesity,23411
C0028754,Obesity,23788
C0028754,Obesity,2512
C0028754,Obesity,2532
C0028754,Obesity,253260
C0028754,Obesity,253559
C0028754,Obesity,257194
C0028754,Obesity,25861
C0028754,Obesity,25970
C0028754,Obesity,26002
C0028754,Obesity,26009
C0028754,Obesity,26011
C0028754,Obesity,26037
C0028754,Obesity,26053
C0028754,Obesity,26291
C0028754,Obesity,2641
C0028754,Obesity,2643
C0028754,Obesity,266722
C0028754,Obesity,2673
C0028754,Obesity,2688
C0028754,Obesity,2696
C0028754,Obesity,27125
C0028754,Obesity,2752
C0028754,Obesity,2778
C0028754,Obesity,2780
C0028754,Obesity,2784
C0028754,Obesity,28
C0028754,Obesity,284900
C0028754,Obesity,285282
C0028754,Obesity,2876
C0028754,Obesity,2878
C0028754,Obesity,3033
C0028754,Obesity,3044
C0028754,Obesity,3099
C0028754,Obesity,3148
C0028754,Obesity,3162
C0028754,Obesity,32
C0028754,Obesity,3213
C0028754,Obesity,3215
C0028754,Obesity,3290
C0028754,Obesity,3356
C0028754,Obesity,3358
C0028754,Obesity,3382
C0028754,Obesity,3383
C0028754,Obesity,338811
C0028754,Obesity,34
C0028754,Obesity,342346
C0028754,Obesity,3428
C0028754,Obesity,348
C0028754,Obesity,3481
C0028754,Obesity,3485
C0028754,Obesity,3569
C0028754,Obesity,3630
C0028754,Obesity,364
C0028754,Obesity,3667
C0028754,Obesity,3708
C0028754,Obesity,3710
C0028754,Obesity,375612
C0028754,Obesity,3778
C0028754,Obesity,3818
C0028754,Obesity,388815
C0028754,Obesity,392636
C0028754,Obesity,3929
C0028754,Obesity,3949
C0028754,Obesity,3952
C0028754,Obesity,3953
C0028754,Obesity,400954
C0028754,Obesity,400955
C0028754,Obesity,4023
C0028754,Obesity,404266
C0028754,Obesity,406960
C0028754,Obesity,406991
C0028754,Obesity,407040
C0028754,Obesity,412
C0028754,Obesity,4145
C0028754,Obesity,4159
C0028754,Obesity,4160
C0028754,Obesity,4199
C0028754,Obesity,4318
C0028754,Obesity,4329
C0028754,Obesity,4519
C0028754,Obesity,4544
C0028754,Obesity,4594
C0028754,Obesity,4660
C0028754,Obesity,4673
C0028754,Obesity,4685
C0028754,Obesity,47
C0028754,Obesity,4808
C0028754,Obesity,4814
C0028754,Obesity,4855
C0028754,Obesity,4864
C0028754,Obesity,4886
C0028754,Obesity,4889
C0028754,Obesity,4915
C0028754,Obesity,497258
C0028754,Obesity,5054
C0028754,Obesity,50650
C0028754,Obesity,5079
C0028754,Obesity,50859
C0028754,Obesity,5101
C0028754,Obesity,5105
C0028754,Obesity,51057
C0028754,Obesity,51181
C0028754,Obesity,5122
C0028754,Obesity,5126
C0028754,Obesity,5167
C0028754,Obesity,51738
C0028754,Obesity,51741
C0028754,Obesity,5209
C0028754,Obesity,5346
C0028754,Obesity,5367
C0028754,Obesity,54
C0028754,Obesity,54205
C0028754,Obesity,5443
C0028754,Obesity,54454
C0028754,Obesity,54511
C0028754,Obesity,5465
C0028754,Obesity,5467
C0028754,Obesity,5468
C0028754,Obesity,55129
C0028754,Obesity,55315
C0028754,Obesity,55663
C0028754,Obesity,55690
C0028754,Obesity,55722
C0028754,Obesity,5577
C0028754,Obesity,5583
C0028754,Obesity,5607
C0028754,Obesity,5619
C0028754,Obesity,56603
C0028754,Obesity,56623
C0028754,Obesity,56924
C0028754,Obesity,5697
C0028754,Obesity,57118
C0028754,Obesity,5743
C0028754,Obesity,57521
C0028754,Obesity,590
C0028754,Obesity,6251
C0028754,Obesity,627
C0028754,Obesity,63027
C0028754,Obesity,6303
C0028754,Obesity,6337
C0028754,Obesity,63940
C0028754,Obesity,641808
C0028754,Obesity,64478
C0028754,Obesity,645355
C0028754,Obesity,64756
C0028754,Obesity,6492
C0028754,Obesity,650
C0028754,Obesity,65065
C0028754,Obesity,6521
C0028754,Obesity,6546
C0028754,Obesity,6580
C0028754,Obesity,6647
C0028754,Obesity,6648
C0028754,Obesity,6710
C0028754,Obesity,6720
C0028754,Obesity,6905
C0028754,Obesity,7018
C0028754,Obesity,7021
C0028754,Obesity,7037
C0028754,Obesity,7124
C0028754,Obesity,7133
C0028754,Obesity,7291
C0028754,Obesity,732275
C0028754,Obesity,7350
C0028754,Obesity,7351
C0028754,Obesity,7352
C0028754,Obesity,7364
C0028754,Obesity,7385
C0028754,Obesity,7436
C0028754,Obesity,7442
C0028754,Obesity,761
C0028754,Obesity,781
C0028754,Obesity,783
C0028754,Obesity,79042
C0028754,Obesity,79047
C0028754,Obesity,79068
C0028754,Obesity,79661
C0028754,Obesity,79874
C0028754,Obesity,79949
C0028754,Obesity,80125
C0028754,Obesity,80216
C0028754,Obesity,815
C0028754,Obesity,8165
C0028754,Obesity,834
C0028754,Obesity,8431
C0028754,Obesity,84318
C0028754,Obesity,84795
C0028754,Obesity,8522
C0028754,Obesity,85378
C0028754,Obesity,8564
C0028754,Obesity,8644
C0028754,Obesity,8801
C0028754,Obesity,8803
C0028754,Obesity,8856
C0028754,Obesity,8882
C0028754,Obesity,89766
C0028754,Obesity,89853
C0028754,Obesity,9037
C0028754,Obesity,9194
C0028754,Obesity,92196
C0028754,Obesity,9369
C0028754,Obesity,9370
C0028754,Obesity,9607
C0028754,Obesity,9672
C0028754,Obesity,9687
C0028754,Obesity,9824
C0028754,Obesity,9866
C0028754,Obesity,9970
C0878544,Cardiomyopathies,10060
C0878544,Cardiomyopathies,111
C0878544,Cardiomyopathies,116
C0878544,Cardiomyopathies,135
C0878544,Cardiomyopathies,142
C0878544,Cardiomyopathies,1431
C0878544,Cardiomyopathies,1432
C0878544,Cardiomyopathies,154
C0878544,Cardiomyopathies,1559
C0878544,Cardiomyopathies,156
C0878544,Cardiomyopathies,1756
